name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Lg,Salary,Age,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team,PER_rank,WS_rank,WS/48_rank,BPM_rank,VORP_rank,PIPM_rank,Wins Added_rank
CJ McCollum,/players/m/mccolcj01.html,2014,2019,Lehigh University,true,"Glen Oak in Canton, Ohio",,,mccolcj01,2014-15,POR,13.1,1.8,.089,-0.7,0.3,,NBA,2421000,23,62,15.7,.436,.699,1.5,1.0,0.7,0.1,6.8,POR,183,183,183,183,183,183,183
CJ McCollum,/players/m/mccolcj01.html,2014,2019,Lehigh University,true,"Glen Oak in Canton, Ohio",,,mccolcj01,2015-16,POR,17.7,6.0,.104,0.4,1.7,,NBA,2525160,24,80,34.8,.448,.827,3.2,4.3,1.2,0.3,20.8,POR,52,55,95,98,66,101,155
CJ McCollum,/players/m/mccolcj01.html,2014,2019,Lehigh University,true,"Glen Oak in Canton, Ohio",,,mccolcj01,2016-17,POR,19.9,7.6,.131,1.0,2.1,,NBA,3219579,25,80,35.0,.480,.912,3.6,3.6,0.9,0.5,23.0,POR,40,33,55,60,45,93,164
CJ McCollum,/players/m/mccolcj01.html,2014,2019,Lehigh University,true,"Glen Oak in Canton, Ohio",,,mccolcj01,2017-18,POR,17.0,6.6,.108,0.4,1.8,,NBA,23962573,26,81,36.1,.443,.836,4.0,3.4,1.0,0.4,21.4,POR,62,40,80,79,58,102,166
T.J. McConnell,/players/m/mccontj01.html,2016,2019,"Duquesne University, University of Arizona",true,"Chartiers Valley in Bridgeville, Pennsylvania",-1.13,1.22,mccontj01,2015-16,PHI,14.5,1.9,.058,-2.1,0.0,,NBA,525093,23,81,19.8,.470,.634,3.1,4.5,1.2,0.1,6.1,PHI,108,161,151,158,158,133,137
T.J. McConnell,/players/m/mccontj01.html,2016,2019,"Duquesne University, University of Arizona",true,"Chartiers Valley in Bridgeville, Pennsylvania",-1.32,1.38,mccontj01,2016-17,PHI,13.7,3.8,.084,-1.9,0.0,,NBA,874636,24,81,26.3,.461,.811,3.1,6.6,1.7,0.1,6.9,PHI,111,103,119,150,152,141,134
T.J. McConnell,/players/m/mccontj01.html,2016,2019,"Duquesne University, University of Arizona",true,"Chartiers Valley in Bridgeville, Pennsylvania",-2.96,-0.84,mccontj01,2017-18,PHI,12.5,3.8,.108,-0.7,0.5,,NBA,1471382,25,76,22.4,.499,.795,3.0,4.0,1.2,0.2,6.3,PHI,147,107,80,128,135,178,177
Chris McCray,/players/m/mccrach01.html,2007,2007,University of Maryland,false,"Fairmont Heights in Capitol Heights, Maryland",-0.52,0.01,mccrach01,2006-07,MIL,-20.7,-0.1,-0.537,-24.6,-0.1,,NBA,161061,22,5,2.4,.000,,0.0,0.0,0.0,0.0,0.0,MIL,193,193,193,193,193,193,193
Erik McCree,/players/m/mccreer01.html,2018,2018,Louisiana Tech University,true,"West Orange in Winter Garden, Florida",-0.31,0.01,mccreer01,2017-18,UTA,-8.9,-0.1,-0.334,-14.7,0.0,,NBA,,24,4,2.0,.000,,0.3,0.0,0.3,0.0,0.0,UTA,189,189,189,189,189,189,189
Chris McCullough,/players/m/mcculch01.html,2016,2018,Syracuse University,true,"IMG Academy in Bradenton, Florida",-2.05,0.07,mcculch01,2015-16,BRK,12.2,0.3,.043,-1.0,0.1,,NBA,1140240,20,24,15.1,.404,.478,2.8,0.4,1.2,0.5,4.7,BRK,183,183,183,183,183,183,183
Chris McCullough,/players/m/mcculch01.html,2016,2018,Syracuse University,true,"IMG Academy in Bradenton, Florida",-0.35,0.11,mcculch01,2016-17,TOT,15.2,0.1,.072,-4.6,-0.1,,NBA,1191480,21,16,5.0,.500,.600,1.2,0.1,0.1,0.1,2.3,"BRK,WAS",187,187,187,187,187,187,187
Chris McCullough,/players/m/mcculch01.html,2016,2018,Syracuse University,true,"IMG Academy in Bradenton, Florida",-0.92,0.08,mcculch01,2017-18,WAS,15.8,0.2,.081,-5.7,-0.1,,NBA,1471382,22,19,4.7,.429,.643,1.3,0.2,0.0,0.3,2.4,WAS,189,189,189,189,189,189,189
K.J. McDaniels,/players/m/mcdankj01.html,2015,2017,Clemson University,true,"Central Park Christian School in Birmingham, Alabama",-3.91,-1.65,mcdankj01,2014-15,TOT,10.6,0.6,.020,-2.7,-0.2,,NBA,507336,21,62,21.8,.396,.752,3.2,1.2,0.7,1.1,7.9,"PHI,HOU",183,183,183,183,183,183,183
K.J. McDaniels,/players/m/mcdankj01.html,2015,2017,Clemson University,true,"Central Park Christian School in Birmingham, Alabama",-0.34,0.35,mcdankj01,2015-16,HOU,10.6,0.2,.043,-5.0,-0.2,,NBA,3333333,22,37,6.4,.403,.800,1.1,0.3,0.2,0.2,2.4,HOU,183,183,183,183,183,183,183
K.J. McDaniels,/players/m/mcdankj01.html,2015,2017,Clemson University,true,"Central Park Christian School in Birmingham, Alabama",-1.84,0.17,mcdankj01,2016-17,TOT,11.5,0.5,.051,-4.1,-0.3,,NBA,3333333,23,49,10.3,.456,.842,1.7,0.3,0.4,0.4,4.2,"HOU,BRK",187,187,187,187,187,187,187
Doug McDermott,/players/m/mcderdo01.html,2015,2019,Creighton University,true,"Ames in Ames, Iowa",-3.85,-0.37,mcderdo01,2014-15,CHI,6.1,0.0,-0.005,-8.0,-0.5,,NBA,2277960,23,36,8.9,.402,.667,1.2,0.2,0.1,0.0,3.0,CHI,183,183,183,183,183,183,183
Doug McDermott,/players/m/mcderdo01.html,2015,2019,Creighton University,true,"Ames in Ames, Iowa",-2.81,-0.71,mcderdo01,2015-16,CHI,10.9,2.8,.073,-3.1,-0.5,,NBA,2380440,24,81,23.0,.452,.857,2.4,0.7,0.2,0.1,9.4,CHI,163,141,141,169,169,166,166
Doug McDermott,/players/m/mcderdo01.html,2015,2019,Creighton University,true,"Ames in Ames, Iowa",-2.63,-0.29,mcderdo01,2016-17,TOT,10.7,2.6,.083,-3.5,-0.6,,NBA,2483040,25,66,22.8,.447,.845,2.7,0.9,0.2,0.1,9.0,"CHI,OKC",164,150,123,178,176,169,168
Doug McDermott,/players/m/mcderdo01.html,2015,2019,Creighton University,true,"Ames in Ames, Iowa",-1.50,0.94,mcderdo01,2017-18,TOT,10.4,2.3,.063,-2.4,-0.2,,NBA,3294994,26,81,21.8,.467,.790,2.5,1.0,0.2,0.2,7.8,"NYK,DAL",173,160,154,175,174,144,149
Ivan McFarlin,/players/m/mcfariv01.html,2007,2007,Oklahoma State University,false,"Willowridge in Houston, Texas",+0.28,0.07,mcfariv01,2006-07,PHI,12.2,0.1,.102,-5.5,0.0,,NBA,412718,24,11,3.7,.385,.714,1.0,0.1,0.0,0.0,1.4,PHI,193,193,193,193,193,193,193
Mitch McGary,/players/m/mcgarmi01.html,2015,2016,University of Michigan,false,"Brewster Academy in Wolfeboro, New Hampshire",+0.14,0.79,mcgarmi01,2014-15,OKC,16.6,1.3,.127,-2.4,-0.1,,NBA,1400040,22,32,15.2,.533,.625,5.2,0.4,0.5,0.5,6.3,OKC,183,183,183,183,183,183,183
Mitch McGary,/players/m/mcgarmi01.html,2015,2016,University of Michigan,false,"Brewster Academy in Wolfeboro, New Hampshire",-1.61,0.03,mcgarmi01,2015-16,OKC,7.4,0.0,-0.018,-7.7,-0.1,,NBA,1463040,23,20,3.6,.478,.400,0.9,0.2,0.1,0.1,1.3,OKC,183,183,183,183,183,183,183
JaVale McGee,/players/m/mcgeeja01.html,2009,2019,"University of Nevada, Reno",true,"Hales Franciscan in Chicago, Illinois",-2.57,-0.14,mcgeeja01,2008-09,WAS,17.0,2.0,.084,-3.1,-0.3,,NBA,1392240,21,75,15.2,.494,.660,3.9,0.3,0.4,1.0,6.5,WAS,182,182,182,182,182,182,182
JaVale McGee,/players/m/mcgeeja01.html,2009,2019,"University of Nevada, Reno",true,"Hales Franciscan in Chicago, Illinois",-1.00,0.84,mcgeeja01,2009-10,WAS,17.0,2.1,.105,-1.5,0.1,,NBA,1496640,22,60,16.1,.508,.638,4.1,0.2,0.3,1.7,6.4,WAS,193,193,193,193,193,193,193
JaVale McGee,/players/m/mcgeeja01.html,2009,2019,"University of Nevada, Reno",true,"Hales Franciscan in Chicago, Illinois",+0.03,3.42,mcgeeja01,2010-11,WAS,17.4,5.3,.115,-0.1,1.0,,NBA,1601040,23,79,27.8,.550,.583,8.0,0.5,0.5,2.4,10.1,WAS,57,83,88,116,112,101,100
JaVale McGee,/players/m/mcgeeja01.html,2009,2019,"University of Nevada, Reno",true,"Hales Franciscan in Chicago, Illinois",-1.40,0.98,mcgeeja01,2011-12,TOT,19.9,4.1,.127,-0.1,0.7,,NBA,2462400,24,61,25.2,.556,.461,7.8,0.5,0.6,2.2,11.3,"WAS,DEN",32,80,71,119,122,145,145
JaVale McGee,/players/m/mcgeeja01.html,2009,2019,"University of Nevada, Reno",true,"Hales Franciscan in Chicago, Illinois",-0.10,2.27,mcgeeja01,2012-13,DEN,20.7,4.9,.163,1.5,1.2,,NBA,10000000,25,79,18.1,.575,.591,4.8,0.3,0.4,2.0,9.1,DEN,185,185,185,185,185,185,185
JaVale McGee,/players/m/mcgeeja01.html,2009,2019,"University of Nevada, Reno",true,"Hales Franciscan in Chicago, Illinois",-0.01,0.12,mcgeeja01,2013-14,DEN,10.2,-0.1,-0.039,-5.9,-0.1,,NBA,10750000,26,5,15.8,.447,1.000,3.4,0.4,0.2,1.4,7.0,DEN,187,187,187,187,187,187,187
JaVale McGee,/players/m/mcgeeja01.html,2009,2019,"University of Nevada, Reno",true,"Hales Franciscan in Chicago, Illinois",-1.71,0.10,mcgeeja01,2014-15,TOT,14.4,0.4,.071,-5.6,-0.2,,NBA,11250000,27,23,11.1,.532,.667,2.7,0.1,0.1,0.9,4.6,"DEN,PHI",183,183,183,183,183,183,183
JaVale McGee,/players/m/mcgeeja01.html,2009,2019,"University of Nevada, Reno",true,"Hales Franciscan in Chicago, Illinois",-1.40,0.22,mcgeeja01,2015-16,DAL,19.9,1.1,.146,-3.5,-0.1,,NBA,12000000,28,34,10.9,.575,.500,3.9,0.1,0.1,0.8,5.1,DAL,183,183,183,183,183,183,183
JaVale McGee,/players/m/mcgeeja01.html,2009,2019,"University of Nevada, Reno",true,"Hales Franciscan in Chicago, Illinois",+2.24,2.61,mcgeeja01,2016-17,GSW,25.2,3.5,.225,0.8,0.5,,NBA,1403611,29,77,9.6,.652,.505,3.2,0.2,0.2,0.9,6.1,GSW,187,187,187,187,187,187,187
JaVale McGee,/players/m/mcgeeja01.html,2009,2019,"University of Nevada, Reno",true,"Hales Franciscan in Chicago, Illinois",+0.92,1.68,mcgeeja01,2017-18,GSW,22.3,2.7,.212,2.6,0.7,,NBA,1471382,30,65,9.5,.621,.731,2.6,0.5,0.3,0.9,4.8,GSW,189,189,189,189,189,189,189
Rodney McGruder,/players/m/mcgruro01.html,2017,2019,Kansas State University,true,"Arlington Country Day in Jacksonville, Florida",-1.91,0.53,mcgruro01,2016-17,MIA,9.1,2.9,.072,-0.4,0.8,,NBA,543471,25,78,25.2,.413,.620,3.3,1.6,0.6,0.2,6.4,MIA,176,141,140,110,108,154,153
Rodney McGruder,/players/m/mcgruro01.html,2017,2019,Kansas State University,true,"Arlington Country Day in Jacksonville, Florida",-0.26,0.43,mcgruro01,2017-18,MIA,12.0,0.8,.125,-0.6,0.1,,NBA,1312611,26,18,16.6,.493,.500,1.8,0.9,0.4,0.2,5.1,MIA,189,189,189,189,189,189,189
Dominic McGuire,/players/m/mcguido01.html,2008,2013,"University of California, California State University, Fresno",false,"Lincoln in San Diego, California",-5.37,-1.38,mcguido01,2007-08,WAS,6.6,0.0,-0.003,-3.1,-0.2,,NBA,427163,22,70,9.9,.379,.438,2.0,0.6,0.3,0.4,1.3,WAS,193,193,193,193,193,193,193
Dominic McGuire,/players/m/mcguido01.html,2008,2013,"University of California, California State University, Fresno",false,"Lincoln in San Diego, California",-2.07,0.37,mcguido01,2008-09,WAS,10.8,1.7,.040,-0.5,0.8,,NBA,711517,23,79,26.2,.432,.725,5.4,2.5,0.8,0.9,4.5,WAS,167,169,169,116,122,157,156
Dominic McGuire,/players/m/mcguido01.html,2008,2013,"University of California, California State University, Fresno",false,"Lincoln in San Diego, California",-3.85,-0.33,mcguido01,2009-10,TOT,3.8,-0.2,-0.038,-6.9,-0.4,,NBA,825497,24,51,6.0,.365,.000,1.5,0.2,0.1,0.1,0.7,"WAS,SAC",193,193,193,193,193,193,193
Dominic McGuire,/players/m/mcguido01.html,2008,2013,"University of California, California State University, Fresno",false,"Lincoln in San Diego, California",-1.42,0.43,mcguido01,2010-11,CHA,10.4,0.9,.059,-2.5,-0.1,,NBA,884120,25,52,14.6,.396,.769,3.8,0.8,0.2,0.6,3.3,CHA,196,196,196,196,196,196,196
Dominic McGuire,/players/m/mcguido01.html,2008,2013,"University of California, California State University, Fresno",false,"Lincoln in San Diego, California",-2.00,0.18,mcguido01,2011-12,GSW,11.8,1.5,.062,-0.4,0.4,,NBA,915852,26,64,17.6,.448,.736,3.8,1.7,0.7,0.6,3.5,GSW,192,192,192,192,192,192,192
Dominic McGuire,/players/m/mcguido01.html,2008,2013,"University of California, California State University, Fresno",false,"Lincoln in San Diego, California",-2.13,0.03,mcguido01,2012-13,TOT,7.7,0.3,.035,-1.9,0.0,,NBA,181018,27,26,14.9,.429,.300,3.0,0.8,0.5,0.4,2.0,"TOR,NOH,IND",185,185,185,185,185,185,185
Alfonzo McKinnie,/players/m/mckinal01.html,2018,2019,University of Wisconsin-Green Bay,true,"John Marshall in Chicago, Illinois",-0.34,0.07,mckinal01,2017-18,TOR,10.1,0.1,.084,-3.1,0.0,,NBA,815615,25,14,3.8,.533,.667,0.5,0.1,0.1,0.1,1.5,TOR,189,189,189,189,189,189,189
Trey McKinney-Jones,/players/m/mckintr01.html,2018,2018,University of Miami,true,"South Milwaukee in Milwaukee, Wisconsin",-0.81,0.00,mckintr01,2017-18,IND,0.0,0.0,-0.001,-5.9,0.0,,NBA,46080,27,1,1.0,,,0.0,0.0,0.0,0.0,0.0,IND,189,189,189,189,189,189,189
Ben McLemore,/players/m/mclembe01.html,2014,2019,University of Kansas,true,"Christian Life Center in Humble, Texas",-2.75,-0.72,mclembe01,2013-14,SAC,7.7,0.8,.016,-3.2,-0.6,,NBA,2895960,20,82,26.7,.376,.804,2.9,1.0,0.5,0.2,8.8,SAC,186,185,185,180,180,173,176
Ben McLemore,/players/m/mclembe01.html,2014,2019,University of Kansas,true,"Christian Life Center in Humble, Texas",+0.12,4.33,mclembe01,2014-15,SAC,10.4,2.5,.045,-0.8,0.8,,NBA,3026280,21,82,32.6,.437,.813,2.9,1.7,0.9,0.2,12.1,SAC,169,144,165,129,110,93,74
Ben McLemore,/players/m/mclembe01.html,2014,2019,University of Kansas,true,"Christian Life Center in Humble, Texas",-1.25,0.99,mclembe01,2015-16,SAC,8.6,0.3,.010,-3.2,-0.4,,NBA,3156600,22,68,21.2,.429,.718,2.2,1.2,0.8,0.1,7.8,SAC,183,183,183,183,183,183,183
Ben McLemore,/players/m/mclembe01.html,2014,2019,University of Kansas,true,"Christian Life Center in Humble, Texas",-2.24,0.04,mclembe01,2016-17,SAC,9.8,0.4,.015,-4.9,-0.9,,NBA,4008882,23,61,19.3,.430,.753,2.1,0.8,0.5,0.1,8.1,SAC,187,187,187,187,187,187,187
Ben McLemore,/players/m/mclembe01.html,2014,2019,University of Kansas,true,"Christian Life Center in Humble, Texas",-4.29,-1.43,mclembe01,2017-18,MEM,9.7,0.5,.023,-3.6,-0.4,,NBA,5200000,24,56,19.5,.421,.828,2.5,0.9,0.7,0.3,7.5,MEM,189,189,189,189,189,189,189
Keith McLeod,/players/m/mcleoke01.html,2004,2007,Bowling Green State University,false,"McKinley in Canton, Ohio",-4.11,-0.54,mcleoke01,2003-04,MIN,8.1,0.2,.028,-5.1,-0.3,,NBA,366931,24,33,11.8,.329,.767,1.0,1.8,0.5,0.0,2.7,MIN,167,167,167,167,167,167,167
Keith McLeod,/players/m/mcleoke01.html,2004,2007,Bowling Green State University,false,"McKinley in Canton, Ohio",-0.04,2.09,mcleoke01,2004-05,UTA,10.4,0.3,.009,-3.1,-0.4,,NBA,750000,25,53,26.1,.350,.767,2.1,4.5,1.2,0.2,7.8,UTA,178,178,178,178,178,178,178
Keith McLeod,/players/m/mcleoke01.html,2004,2007,Bowling Green State University,false,"McKinley in Canton, Ohio",-1.44,0.66,mcleoke01,2005-06,UTA,8.6,0.6,.024,-5.3,-1.0,,NBA,1250000,26,66,18.7,.353,.797,1.2,2.3,0.6,0.1,5.6,UTA,181,181,181,181,181,181,181
Keith McLeod,/players/m/mcleoke01.html,2004,2007,Bowling Green State University,false,"McKinley in Canton, Ohio",-2.02,0.13,mcleoke01,2006-07,TOT,10.2,0.8,.051,-5.2,-0.6,,NBA,1350000,27,48,15.0,.388,.885,0.9,1.9,0.5,0.1,4.8,"GSW,IND",193,193,193,193,193,193,193
Jerel McNeal,/players/m/mcneaje01.html,2015,2015,Marquette University,false,"Hillcrest in Country Club Hills, Illinois",-0.66,0.04,mcneaje01,2014-15,PHO,1.2,-0.1,-0.149,-8.5,-0.1,,NBA,29843,27,6,6.0,.273,1.000,0.5,0.3,0.5,0.2,1.5,PHO,183,183,183,183,183,183,183
Jordan McRae,/players/m/mcraejo01.html,2016,2019,University of Tennessee,true,"Liberty County in Hinesville, Georgia",-0.29,0.27,mcraejo01,2015-16,TOT,14.2,0.4,.087,-4.3,-0.1,,NBA,172972,24,22,8.9,.436,.750,0.9,1.1,0.1,0.0,4.5,"PHO,CLE",183,183,183,183,183,183,183
Jordan McRae,/players/m/mcraejo01.html,2016,2019,University of Tennessee,true,"Liberty County in Hinesville, Georgia",-4.17,-0.43,mcraejo01,2016-17,CLE,9.7,0.2,.020,-6.5,-0.4,,NBA,874636,25,37,10.4,.387,.794,1.1,0.5,0.2,0.2,4.4,CLE,187,187,187,187,187,187,187
Jordan McRae,/players/m/mcraejo01.html,2016,2019,University of Tennessee,true,"Liberty County in Hinesville, Georgia",,,mcraejo01,2017-18,Did Not Play,,,,,,,NBA,,26,,,,,,,,,,Did Not Play,189,189,189,189,189,189,189
Josh McRoberts,/players/m/mcrobjo01.html,2008,2018,Duke University,true,"Carmel in Carmel, Indiana",+0.49,0.05,mcrobjo01,2007-08,POR,20.3,0.1,.131,-0.3,0.0,,NBA,427163,20,8,3.5,.600,,1.3,0.3,0.1,0.0,1.5,POR,193,193,193,193,193,193,193
Josh McRoberts,/players/m/mcrobjo01.html,2008,2018,Duke University,true,"Carmel in Carmel, Indiana",-0.37,0.36,mcrobjo01,2008-09,IND,12.5,0.4,.073,-1.1,0.1,,NBA,711517,21,33,8.5,.422,.769,2.2,0.5,0.4,0.5,2.4,IND,182,182,182,182,182,182,182
Josh McRoberts,/players/m/mcrobjo01.html,2008,2018,Duke University,true,"Carmel in Carmel, Indiana",+0.25,0.90,mcrobjo01,2009-10,IND,14.8,1.5,.134,0.7,0.4,,NBA,825497,22,42,12.5,.521,.500,3.0,1.0,0.4,0.4,4.3,IND,193,193,193,193,193,193,193
Josh McRoberts,/players/m/mcrobjo01.html,2008,2018,Duke University,true,"Carmel in Carmel, Indiana",+1.30,4.06,mcrobjo01,2010-11,IND,16.0,4.9,.147,2.9,2.0,,NBA,885120,23,72,22.2,.547,.739,5.3,2.1,0.7,0.8,7.4,IND,80,95,40,25,63,56,83
Josh McRoberts,/players/m/mcrobjo01.html,2008,2018,Duke University,true,"Carmel in Carmel, Indiana",-2.44,-0.09,mcrobjo01,2011-12,LAL,10.9,1.4,.095,-0.2,0.3,,NBA,3000000,24,50,14.4,.475,.639,3.4,1.0,0.3,0.4,2.8,LAL,192,192,192,192,192,192,192
Josh McRoberts,/players/m/mcrobjo01.html,2008,2018,Duke University,true,"Carmel in Carmel, Indiana",-1.45,0.79,mcrobjo01,2012-13,TOT,12.7,2.2,.072,-0.8,0.4,,NBA,3135000,25,67,22.2,.455,.765,4.9,2.1,0.5,0.4,6.0,"ORL,CHA",185,185,185,185,185,185,185
Josh McRoberts,/players/m/mcrobjo01.html,2008,2018,Duke University,true,"Carmel in Carmel, Indiana",+1.41,6.34,mcrobjo01,2013-14,CHA,13.8,6.5,.132,2.9,2.9,,NBA,2652000,26,78,30.3,.436,.729,4.8,4.3,0.7,0.6,8.5,CHA,124,45,55,29,29,54,53
Josh McRoberts,/players/m/mcrobjo01.html,2008,2018,Duke University,true,"Carmel in Carmel, Indiana",-0.60,0.33,mcrobjo01,2014-15,MIA,10.2,0.4,.070,-1.1,0.1,,NBA,5305000,27,17,17.4,.528,.615,2.6,1.9,0.7,0.2,4.2,MIA,183,183,183,183,183,183,183
Josh McRoberts,/players/m/mcrobjo01.html,2008,2018,Duke University,true,"Carmel in Carmel, Indiana",+0.12,1.18,mcrobjo01,2015-16,MIA,9.9,0.8,.064,-1.4,0.1,,NBA,5543725,28,42,14.2,.372,.700,2.5,1.9,0.4,0.2,3.6,MIA,183,183,183,183,183,183,183
Josh McRoberts,/players/m/mcrobjo01.html,2008,2018,Duke University,true,"Carmel in Carmel, Indiana",-2.70,-0.10,mcrobjo01,2016-17,MIA,9.8,0.3,.036,-2.4,0.0,,NBA,5782450,29,22,17.3,.373,.667,3.4,2.3,0.5,0.2,4.9,MIA,187,187,187,187,187,187,187
Josh McRoberts,/players/m/mcrobjo01.html,2008,2018,Duke University,true,"Carmel in Carmel, Indiana",+0.26,0.01,mcrobjo01,2017-18,DAL,-12.5,0.0,-0.190,-12.2,0.0,,NBA,6021175,30,2,3.0,.000,,0.0,0.0,0.0,0.0,0.0,DAL,189,189,189,189,189,189,189
Jodie Meeks,/players/m/meeksjo01.html,2010,2018,University of Kentucky,true,"Norcross in Norcross, Georgia",-1.04,0.62,meeksjo01,2009-10,TOT,10.8,0.9,.060,-3.7,-0.3,,NBA,650000,22,60,12.0,.388,.795,1.7,0.7,0.3,0.1,4.7,"MIL,PHI",193,193,193,193,193,193,193
Jodie Meeks,/players/m/meeksjo01.html,2010,2018,University of Kentucky,true,"Norcross in Norcross, Georgia",-0.26,2.99,meeksjo01,2010-11,PHI,12.6,5.1,.120,0.6,1.4,,NBA,762195,23,74,27.9,.425,.894,2.3,1.1,0.9,0.1,10.5,PHI,156,89,79,89,91,107,108
Jodie Meeks,/players/m/meeksjo01.html,2010,2018,University of Kentucky,true,"Norcross in Norcross, Georgia",+0.38,3.16,meeksjo01,2011-12,PHI,11.5,4.1,.120,-0.4,0.7,,NBA,854389,24,66,24.9,.409,.906,2.4,0.8,0.6,0.0,8.4,PHI,168,80,84,127,122,85,83
Jodie Meeks,/players/m/meeksjo01.html,2010,2018,University of Kentucky,true,"Norcross in Norcross, Georgia",-0.98,1.48,meeksjo01,2012-13,LAL,11.4,3.0,.085,-0.9,0.5,,NBA,1500000,25,78,21.3,.387,.896,2.2,0.9,0.7,0.1,7.9,LAL,164,149,130,140,141,130,145
Jodie Meeks,/players/m/meeksjo01.html,2010,2018,University of Kentucky,true,"Norcross in Norcross, Georgia",-4.18,-3.07,meeksjo01,2013-14,LAL,14.7,4.5,.084,0.7,1.8,,NBA,1550000,26,77,33.2,.463,.857,2.5,1.8,1.4,0.1,15.7,LAL,103,96,126,79,64,184,185
Jodie Meeks,/players/m/meeksjo01.html,2010,2018,University of Kentucky,true,"Norcross in Norcross, Georgia",-1.55,0.70,meeksjo01,2014-15,DET,14.1,3.1,.103,-0.9,0.4,,NBA,6000000,27,60,24.4,.416,.906,1.7,1.3,1.0,0.1,11.1,DET,183,183,183,183,183,183,183
Jodie Meeks,/players/m/meeksjo01.html,2010,2018,University of Kentucky,true,"Norcross in Norcross, Georgia",-0.11,0.07,meeksjo01,2015-16,DET,13.5,0.1,.107,-4.1,0.0,,NBA,6270000,28,3,14.3,.350,1.000,1.7,1.0,0.0,0.0,7.3,DET,183,183,183,183,183,183,183
Jodie Meeks,/players/m/meeksjo01.html,2010,2018,University of Kentucky,true,"Norcross in Norcross, Georgia",-1.17,0.57,meeksjo01,2016-17,ORL,13.1,1.1,.073,-1.8,0.0,,NBA,6540000,29,36,20.5,.402,.878,2.1,1.3,0.9,0.1,9.1,ORL,187,187,187,187,187,187,187
Jodie Meeks,/players/m/meeksjo01.html,2010,2018,University of Kentucky,true,"Norcross in Norcross, Georgia",-2.62,-0.22,meeksjo01,2017-18,WAS,12.4,2.0,.087,-2.8,-0.2,,NBA,3290000,30,77,14.5,.399,.863,1.6,0.9,0.4,0.1,6.3,WAS,189,189,189,189,189,189,189
Fab Melo,/players/m/melofa01.html,2013,2013,Syracuse University,false,"Sagemont School in Sagemont, Florida",+0.27,0.06,melofa01,2012-13,BOS,4.9,0.0,.021,-5.8,0.0,,NBA,1254720,22,6,6.0,.500,.250,0.5,0.0,0.3,0.3,1.2,BOS,185,185,185,185,185,185,185
Pops Mensah-Bonsu,/players/m/mensapo01.html,2007,2011,George Washington University,false,"Saint Augustine College Preparatory School in Richland, New Jersey",-0.53,0.08,mensapo01,2006-07,DAL,11.6,0.0,.022,-11.7,-0.2,,NBA,412718,23,12,5.9,.647,.389,1.8,0.0,0.1,0.0,2.4,DAL,193,193,193,193,193,193,193
Pops Mensah-Bonsu,/players/m/mensapo01.html,2007,2011,George Washington University,false,"Saint Augustine College Preparatory School in Richland, New Jersey",,,mensapo01,2007-08,Did Not Play,,,,,,,,,24,,,,,,,,,,Did Not Play,193,193,193,193,193,193,193
Pops Mensah-Bonsu,/players/m/mensapo01.html,2007,2011,George Washington University,false,"Saint Augustine College Preparatory School in Richland, New Jersey",-0.77,0.29,mensapo01,2008-09,TOT,14.5,0.3,.058,-6.2,-0.3,,NBA,,25,22,12.9,.379,.688,5.1,0.3,0.4,0.2,5.0,"SAS,TOR",182,182,182,182,182,182,182
Pops Mensah-Bonsu,/players/m/mensapo01.html,2007,2011,George Washington University,false,"Saint Augustine College Preparatory School in Richland, New Jersey",-0.78,0.12,mensapo01,2009-10,TOT,11.4,0.0,.006,-4.8,-0.1,,NBA,242793,26,20,6.0,.394,.542,1.8,0.2,0.2,0.5,2.0,"HOU,TOR",193,193,193,193,193,193,193
Pops Mensah-Bonsu,/players/m/mensapo01.html,2007,2011,George Washington University,false,"Saint Augustine College Preparatory School in Richland, New Jersey",-0.25,0.05,mensapo01,2010-11,NOH,-0.1,0.0,.013,-5.4,0.0,,NBA,364461,27,7,5.0,.333,,1.6,0.3,0.0,0.0,0.3,NOH,196,196,196,196,196,196,196
Jordan Mickey,/players/m/mickejo01.html,2016,2018,Louisiana State University,true,"Prime Prep Academy in Dallas, Texas",-0.25,0.09,mickejo01,2015-16,BOS,15.3,0.1,.068,-3.2,0.0,,NBA,1200000,21,16,3.6,.364,.500,0.8,0.1,0.0,0.7,1.3,BOS,183,183,183,183,183,183,183
Jordan Mickey,/players/m/mickejo01.html,2016,2018,Louisiana State University,true,"Prime Prep Academy in Dallas, Texas",-1.71,0.07,mickejo01,2016-17,BOS,9.8,0.1,.036,-4.9,-0.1,,NBA,1223653,22,25,5.6,.441,.571,1.4,0.3,0.1,0.2,1.5,BOS,187,187,187,187,187,187,187
Jordan Mickey,/players/m/mickejo01.html,2016,2018,Louisiana State University,true,"Prime Prep Academy in Dallas, Texas",-1.66,0.12,mickejo01,2017-18,MIA,10.6,0.3,.054,-5.1,-0.2,,NBA,1471382,23,23,12.3,.476,.684,3.5,0.4,0.3,0.4,4.0,MIA,189,189,189,189,189,189,189
